Date,HistVol  ,Datetime
1558310400000,87.15,20-May-19 00:00
1558306800000,87.68,19-May-19 23:00
1558306800000,87.1,19-May-19 23:00
1558303200000,88.27,19-May-19 22:00
1558303200000,87.7,19-May-19 22:00
1558299600000,88.37,19-May-19 21:00
1558299600000,87.8,19-May-19 21:00
1558296000000,88.37,19-May-19 20:00
1558296000000,87.8,19-May-19 20:00
1558292400000,88.37,19-May-19 19:00
1558292400000,87.79,19-May-19 19:00
1558288800000,88.36,19-May-19 18:00
1558288800000,87.78,19-May-19 18:00
1558285200000,88.36,19-May-19 17:00
1558285200000,87.78,19-May-19 17:00
1558281600000,88.36,19-May-19 16:00
1558281600000,87.78,19-May-19 16:00
1558278000000,88.77,19-May-19 15:00
1558278000000,88.2,19-May-19 15:00
1558274400000,88.84,19-May-19 14:00
1558274400000,88.26,19-May-19 14:00
1558270800000,88.61,19-May-19 13:00
1558270800000,88.03,19-May-19 13:00
1558267200000,88.58,19-May-19 12:00
1558267200000,88.01,19-May-19 12:00
1558263600000,88.35,19-May-19 11:00
1558263600000,87.77,19-May-19 11:00
1558260000000,88.32,19-May-19 10:00
1558260000000,87.74,19-May-19 10:00
1558256400000,88.33,19-May-19 09:00
1558256400000,87.75,19-May-19 09:00
1558252800000,88.39,19-May-19 08:00
1558252800000,87.81,19-May-19 08:00
1558249200000,88.39,19-May-19 07:00
1558249200000,87.81,19-May-19 07:00
1558245600000,88.35,19-May-19 06:00
1558245600000,87.77,19-May-19 06:00
1558242000000,88.29,19-May-19 05:00
1558242000000,87.71,19-May-19 05:00
1558238400000,88.13,19-May-19 04:00
1558238400000,87.55,19-May-19 04:00
1558234800000,86.7,19-May-19 03:00
1558234800000,86.11,19-May-19 03:00
1558231200000,85.48,19-May-19 02:00
1558231200000,84.88,19-May-19 02:00
1558227600000,85.62,19-May-19 01:00
1558227600000,85.02,19-May-19 01:00
1558224000000,85.59,19-May-19 00:00
1558224000000,85,19-May-19 00:00
1558220400000,85.61,18-May-19 23:00
1558220400000,85.01,18-May-19 23:00
1558216800000,85.56,18-May-19 22:00
1558216800000,84.97,18-May-19 22:00
1558213200000,85.56,18-May-19 21:00
1558213200000,84.97,18-May-19 21:00
1558209600000,85.56,18-May-19 20:00
1558209600000,84.97,18-May-19 20:00
1558206000000,85.53,18-May-19 19:00
1558206000000,84.94,18-May-19 19:00
1558202400000,85.59,18-May-19 18:00
1558202400000,85,18-May-19 18:00
1558198800000,85.58,18-May-19 17:00
1558198800000,84.98,18-May-19 17:00
1558195200000,85.63,18-May-19 16:00
1558195200000,85.03,18-May-19 16:00
1558191600000,85.58,18-May-19 15:00
1558191600000,84.98,18-May-19 15:00
1558188000000,85.57,18-May-19 14:00
1558188000000,84.98,18-May-19 14:00
1558184400000,85.6,18-May-19 13:00
1558184400000,85,18-May-19 13:00
1558180800000,85.57,18-May-19 12:00
1558180800000,84.97,18-May-19 12:00
1558177200000,85.57,18-May-19 11:00
1558177200000,84.97,18-May-19 11:00
1558173600000,85.97,18-May-19 10:00
1558173600000,85.38,18-May-19 10:00
1558170000000,86.05,18-May-19 09:00
1558170000000,85.46,18-May-19 09:00
1558166400000,85.98,18-May-19 08:00
1558166400000,85.39,18-May-19 08:00
1558162800000,86.02,18-May-19 07:00
1558162800000,85.42,18-May-19 07:00
1558159200000,85.88,18-May-19 06:00
1558159200000,85.29,18-May-19 06:00
1558155600000,85.88,18-May-19 05:00
1558155600000,85.28,18-May-19 05:00
1558152000000,85.85,18-May-19 04:00
1558152000000,85.25,18-May-19 04:00
1558148400000,85.88,18-May-19 03:00
1558148400000,85.29,18-May-19 03:00
1558144800000,85.86,18-May-19 02:00
1558144800000,85.27,18-May-19 02:00
1558141200000,85.79,18-May-19 01:00
1558141200000,85.2,18-May-19 01:00
1558137600000,85.75,18-May-19 00:00
1558137600000,85.16,18-May-19 00:00
1558134000000,85.7,17-May-19 23:00
1558134000000,85.11,17-May-19 23:00
1558130400000,85.29,17-May-19 22:00
1558130400000,84.69,17-May-19 22:00
1558126800000,85.29,17-May-19 21:00
1558126800000,84.69,17-May-19 21:00
1558123200000,85.28,17-May-19 20:00
1558123200000,84.69,17-May-19 20:00
1558119600000,85.28,17-May-19 19:00
1558119600000,84.68,17-May-19 19:00
1558116000000,85.21,17-May-19 18:00
1558116000000,84.61,17-May-19 18:00
1558112400000,85.19,17-May-19 17:00
1558112400000,84.59,17-May-19 17:00
1558108800000,85.12,17-May-19 16:00
1558108800000,84.53,17-May-19 16:00
1558105200000,84.92,17-May-19 15:00
1558105200000,84.32,17-May-19 15:00
1558101600000,84.79,17-May-19 14:00
1558101600000,84.19,17-May-19 14:00
1558098000000,84.33,17-May-19 13:00
1558098000000,83.73,17-May-19 13:00
1558094400000,84.25,17-May-19 12:00
1558094400000,83.64,17-May-19 12:00
1558090800000,84.2,17-May-19 11:00
1558090800000,83.6,17-May-19 11:00
1558087200000,84.21,17-May-19 10:00
1558087200000,83.6,17-May-19 10:00
1558083600000,84.19,17-May-19 09:00
1558083600000,83.59,17-May-19 09:00
1558080000000,83.79,17-May-19 08:00
1558080000000,83.18,17-May-19 08:00
1558076400000,83.61,17-May-19 07:00
1558076400000,83,17-May-19 07:00
1558072800000,83.5,17-May-19 06:00
1558072800000,82.89,17-May-19 06:00
1558069200000,83.13,17-May-19 05:00
1558069200000,82.51,17-May-19 05:00
1558065600000,74.59,17-May-19 04:00
1558065600000,73.9,17-May-19 04:00
1558062000000,74.49,17-May-19 03:00
1558062000000,73.8,17-May-19 03:00
1558058400000,74.3,17-May-19 02:00
1558058400000,73.61,17-May-19 02:00
1558054800000,74.23,17-May-19 01:00
1558054800000,73.54,17-May-19 01:00
1558051200000,74.19,17-May-19 00:00
1558051200000,73.5,17-May-19 00:00
1558047600000,74.16,16-May-19 23:00
1558047600000,73.47,16-May-19 23:00
1558044000000,74.12,16-May-19 22:00
1558044000000,73.43,16-May-19 22:00
1558040400000,74.11,16-May-19 21:00
1558040400000,73.42,16-May-19 21:00
1558036800000,73.95,16-May-19 20:00
1558036800000,73.27,16-May-19 20:00
1558033200000,73.96,16-May-19 19:00
1558033200000,73.27,16-May-19 19:00
1558029600000,73.93,16-May-19 18:00
1558029600000,73.24,16-May-19 18:00
1558026000000,73.93,16-May-19 17:00
1558026000000,73.24,16-May-19 17:00
1558022400000,73.88,16-May-19 16:00
1558022400000,73.18,16-May-19 16:00
1558018800000,73.6,16-May-19 15:00
1558018800000,72.9,16-May-19 15:00
1558015200000,73.57,16-May-19 14:00
1558015200000,72.88,16-May-19 14:00
1558011600000,73.58,16-May-19 13:00
1558011600000,72.88,16-May-19 13:00
1558008000000,73.58,16-May-19 12:00
1558008000000,72.89,16-May-19 12:00
1558004400000,72.99,16-May-19 11:00
1558004400000,72.29,16-May-19 11:00
1558000800000,72.99,16-May-19 10:00
1558000800000,72.29,16-May-19 10:00
1557997200000,72.95,16-May-19 09:00
1557997200000,72.25,16-May-19 09:00
1557993600000,72.95,16-May-19 08:00
1557993600000,72.25,16-May-19 08:00
1557990000000,72.87,16-May-19 07:00
1557990000000,72.17,16-May-19 07:00
1557986400000,72.77,16-May-19 06:00
1557986400000,72.07,16-May-19 06:00
1557982800000,71.58,16-May-19 05:00
1557982800000,70.86,16-May-19 05:00
1557979200000,71.55,16-May-19 04:00
1557979200000,70.84,16-May-19 04:00
1557975600000,71.56,16-May-19 03:00
1557975600000,70.85,16-May-19 03:00
1557972000000,71.47,16-May-19 02:00
1557972000000,70.76,16-May-19 02:00
1557968400000,71.45,16-May-19 01:00
1557968400000,70.73,16-May-19 01:00
1557964800000,71.43,16-May-19 00:00
1557964800000,70.72,16-May-19 00:00
1557961200000,71.45,15-May-19 23:00
1557961200000,70.74,15-May-19 23:00
1557957600000,71.42,15-May-19 22:00
1557957600000,70.7,15-May-19 22:00
1557954000000,71.42,15-May-19 21:00
1557954000000,70.7,15-May-19 21:00
1557950400000,71.35,15-May-19 20:00
1557950400000,70.63,15-May-19 20:00
1557946800000,71.23,15-May-19 19:00
1557946800000,70.51,15-May-19 19:00
1557943200000,71.15,15-May-19 18:00
1557943200000,70.43,15-May-19 18:00
1557939600000,71.15,15-May-19 17:00
1557939600000,70.43,15-May-19 17:00
1557936000000,71.14,15-May-19 16:00
1557936000000,70.42,15-May-19 16:00
1557932400000,71.2,15-May-19 15:00
1557932400000,70.48,15-May-19 15:00
1557928800000,71.24,15-May-19 14:00
1557928800000,70.52,15-May-19 14:00
1557925200000,71.15,15-May-19 13:00
1557925200000,70.43,15-May-19 13:00
1557921600000,71.01,15-May-19 12:00
1557921600000,70.3,15-May-19 12:00
1557918000000,70.62,15-May-19 11:00
1557918000000,69.9,15-May-19 11:00
1557914400000,70.54,15-May-19 10:00
1557914400000,69.82,15-May-19 10:00
1557910800000,70.53,15-May-19 09:00
1557910800000,69.8,15-May-19 09:00
1557907200000,70.37,15-May-19 08:00
1557907200000,69.65,15-May-19 08:00
1557903600000,70.37,15-May-19 07:00
1557903600000,69.65,15-May-19 07:00
1557900000000,70.37,15-May-19 06:00
1557900000000,69.65,15-May-19 06:00
1557896400000,70.34,15-May-19 05:00
1557896400000,69.62,15-May-19 05:00
1557892800000,70.26,15-May-19 04:00
1557892800000,69.54,15-May-19 04:00
1557889200000,70.25,15-May-19 03:00
1557889200000,69.52,15-May-19 03:00
1557885600000,70.24,15-May-19 02:00
1557885600000,69.51,15-May-19 02:00
1557882000000,69.81,15-May-19 01:00
1557882000000,69.08,15-May-19 01:00
1557878400000,69.79,15-May-19 00:00
1557878400000,69.05,15-May-19 00:00
1557874800000,69.24,14-May-19 23:00
1557874800000,68.5,14-May-19 23:00
1557871200000,69.18,14-May-19 22:00
1557871200000,68.44,14-May-19 22:00
1557867600000,69.17,14-May-19 21:00
1557867600000,68.43,14-May-19 21:00
1557864000000,68.39,14-May-19 20:00
1557864000000,67.64,14-May-19 20:00
1557860400000,67.52,14-May-19 19:00
1557856800000,67.37,14-May-19 18:00
1557853200000,67.03,14-May-19 17:00
1557849600000,66.97,14-May-19 16:00
1557846000000,66.9,14-May-19 15:00
1557842400000,66.91,14-May-19 14:00
1557838800000,66.64,14-May-19 13:00
1557835200000,66.58,14-May-19 12:00
1557831600000,66.38,14-May-19 11:00
1557828000000,66.14,14-May-19 10:00
1557824400000,66.13,14-May-19 09:00
1557820800000,65.59,14-May-19 08:00
1557817200000,65.59,14-May-19 07:00
1557813600000,65.57,14-May-19 06:00
1557810000000,65.45,14-May-19 05:00
1557806400000,65.45,14-May-19 04:00
1557802800000,65.41,14-May-19 03:00
1557799200000,65.23,14-May-19 02:00
1557795600000,64.84,14-May-19 01:00
1557792000000,62.37,14-May-19 00:00
1557788400000,62.29,13-May-19 23:00
1557784800000,61.71,13-May-19 22:00
1557781200000,61.71,13-May-19 21:00
1557777600000,61.71,13-May-19 20:00
1557774000000,61.71,13-May-19 19:00
1557770400000,61.71,13-May-19 18:00
1557766800000,61.24,13-May-19 17:00
1557763200000,58.01,13-May-19 16:00
1557759600000,57.87,13-May-19 15:00
1557756000000,57.59,13-May-19 14:00
1557752400000,57.09,13-May-19 13:00
1557748800000,56.61,13-May-19 12:00
1557745200000,56.61,13-May-19 11:00
1557741600000,56.53,13-May-19 10:00
1557738000000,56.53,13-May-19 09:00
1557734400000,56.52,13-May-19 08:00
1557730800000,56.42,13-May-19 07:00
1557727200000,56.22,13-May-19 06:00
1557723600000,56.22,13-May-19 05:00
1557720000000,56.2,13-May-19 04:00
1557716400000,56.2,13-May-19 03:00
1557712800000,55.68,13-May-19 02:00
1557709200000,55.69,13-May-19 01:00
1557705600000,55.46,13-May-19 00:00
1557702000000,54.79,12-May-19 23:00
1557698400000,54.73,12-May-19 22:00
1557694800000,54.53,12-May-19 21:00
1557691200000,54.54,12-May-19 20:00
1557687600000,53.99,12-May-19 19:00
1557684000000,53.99,12-May-19 18:00
1557680400000,53.97,12-May-19 17:00
1557676800000,52.46,12-May-19 16:00
1557673200000,52.06,12-May-19 15:00
1557669600000,51.91,12-May-19 14:00
1557666000000,51.82,12-May-19 13:00
1557662400000,50.12,12-May-19 12:00
1557658800000,49.8,12-May-19 11:00
1557655200000,49.71,12-May-19 10:00
1557651600000,49.3,12-May-19 09:00
1557648000000,48.6,12-May-19 08:00
1557644400000,48.2,12-May-19 07:00
1557640800000,47.92,12-May-19 06:00
1557637200000,47.95,12-May-19 05:00
1557633600000,47.81,12-May-19 04:00
1557630000000,47.46,12-May-19 03:00
1557626400000,47.44,12-May-19 02:00
1557622800000,46.04,12-May-19 01:00
1557619200000,45.11,12-May-19 00:00
1557615600000,42.26,11-May-19 23:00
1557612000000,42.25,11-May-19 22:00
1557608400000,42.25,11-May-19 21:00
1557604800000,42.15,11-May-19 20:00
1557601200000,42.07,11-May-19 19:00
1557597600000,42.08,11-May-19 18:00
1557594000000,41.69,11-May-19 17:00
1557590400000,41.55,11-May-19 16:00
1557586800000,41.55,11-May-19 15:00
1557583200000,41.51,11-May-19 14:00
1557579600000,41.4,11-May-19 13:00
1557576000000,41.42,11-May-19 12:00
1557572400000,41.12,11-May-19 11:00
1557568800000,41.12,11-May-19 10:00
1557565200000,40.87,11-May-19 09:00
1557561600000,40.85,11-May-19 08:00
1557558000000,39.61,11-May-19 07:00
1557554400000,38.96,11-May-19 06:00
1557550800000,38.75,11-May-19 05:00
1557547200000,38.44,11-May-19 04:00
1557543600000,38.31,11-May-19 03:00
1557540000000,38.41,11-May-19 02:00
1557536400000,38.45,11-May-19 01:00
1557532800000,38.45,11-May-19 00:00
1557529200000,49.38,10-May-19 23:00
1557525600000,49.39,10-May-19 22:00
1557522000000,49.26,10-May-19 21:00
1557518400000,49.24,10-May-19 20:00
1557514800000,49.23,10-May-19 19:00
1557511200000,49.23,10-May-19 18:00
1557507600000,48.73,10-May-19 17:00
1557504000000,48.73,10-May-19 16:00
1557500400000,48.69,10-May-19 15:00
1557496800000,48.69,10-May-19 14:00
1557493200000,48.7,10-May-19 13:00
1557489600000,48.69,10-May-19 12:00
1557486000000,48.73,10-May-19 11:00
1557482400000,48.73,10-May-19 10:00
1557478800000,48.72,10-May-19 09:00
1557475200000,48.66,10-May-19 08:00
1557471600000,48.68,10-May-19 07:00
1557468000000,48.67,10-May-19 06:00
1557464400000,48.67,10-May-19 05:00
1557460800000,48.42,10-May-19 04:00
1557457200000,48.09,10-May-19 03:00
1557453600000,48.08,10-May-19 02:00
1557450000000,48.11,10-May-19 01:00
1557446400000,48.1,10-May-19 00:00
1557442800000,48.02,09-May-19 23:00
1557439200000,47.95,09-May-19 22:00
1557435600000,47.95,09-May-19 21:00
1557432000000,48.03,09-May-19 20:00
1557428400000,48.15,09-May-19 19:00
1557424800000,48.12,09-May-19 18:00
1557421200000,48.13,09-May-19 17:00
1557417600000,48.13,09-May-19 16:00
1557414000000,48.12,09-May-19 15:00
1557410400000,48.09,09-May-19 14:00
1557406800000,48.1,09-May-19 13:00
1557403200000,48.12,09-May-19 12:00
1557399600000,48.15,09-May-19 11:00
1557396000000,48.13,09-May-19 10:00
1557392400000,48.7,09-May-19 09:00
1557388800000,48.89,09-May-19 08:00
1557385200000,48.9,09-May-19 07:00
1557381600000,48.87,09-May-19 06:00
1557378000000,48.9,09-May-19 05:00
1557374400000,48.92,09-May-19 04:00
1557370800000,48.96,09-May-19 03:00
1557367200000,48.47,09-May-19 02:00
1557363600000,48.41,09-May-19 01:00
