,blk,window,time,ticket_count,ticket_price,missed,pow_diff
1732,249552,144,1529504639,770,96.39388115,8.0,2179679106.535537
1733,249696,144,1529554146,659,96.96908229,5.0,2343675013.267165
1734,249840,144,1529598061,715,97.06127275,7.0,2257852624.6228633
1735,249984,144,1529641752,636,97.33701505,2.0,2197907918.3164535
1736,250128,144,1529681962,636,97.18770083,0.0,2156252110.4618616
1737,250272,144,1529716330,540,96.83841328,2.0,2211428989.1841607
1738,250416,144,1529763370,759,95.8498807,4.0,2497942703.2362156
1739,250560,144,1529805381,840,95.43467731,4.0,2530596723.30783
1740,250704,144,1529854928,729,95.48740353,4.0,2582821135.8564115
1741,250848,144,1529898123,884,95.2703867,5.0,2428942214.868228
1742,250992,144,1529938067,651,95.78150659,4.0,2354496860.985395
1743,251136,144,1529988561,692,95.58906594,1.0,2407172511.27478
1744,251280,144,1530024314,623,95.4533195,3.0,2242401186.5916734
1745,251424,144,1530064953,1159,94.90026248,3.0,2359075060.2893205
1746,251568,144,1530105834,718,96.5413662,13.0,2494710324.1543245
1747,251712,144,1530141367,673,97.19274701,4.0,2637197081.854007
1748,251856,144,1530193177,660,97.62316812,4.0,2982439197.9248962
1749,252000,144,1530237495,691,97.85454261,8.0,2862860124.731585
1750,252144,144,1530276542,589,98.11173472,10.0,2769208718.193678
1751,252288,144,1530312561,559,97.81077984,0.0,2858266803.519233
1752,252432,144,1530363063,530,97.0597034,1.0,3171250512.560812
1753,252576,144,1530408937,647,95.80255595,1.0,3063526434.438712
1754,252720,144,1530458142,693,94.55564687,5.0,2921729779.2474337
1755,252864,144,1530496614,679,93.47668586,4.0,2671260147.512195
1756,253008,144,1530537517,614,92.22647386,3.0,2692365719.155188
1757,253152,144,1530578617,705,90.61142027,7.0,2777104818.1952367
1758,253296,144,1530626376,650,89.16989989,4.0,2891505195.424063
1759,253440,144,1530666797,841,87.4518629,12.0,2799171416.074387
1760,253584,144,1530708464,1194,86.41735576,12.0,2843741417.3042765
1761,253728,144,1530747050,518,87.10762615,8.0,2918397479.8942423
1762,253872,144,1530791432,680,85.88927948,2.0,3125299035.5905933
1763,254016,144,1530835947,951,85.02920473,2.0,3187194204.062369
1764,254160,144,1530882128,1860,85.15854659,6.0,3169750579.8867106
1765,254304,144,1530922770,727,89.40824981,3.0,3055909776.0578456
1766,254448,144,1530965974,635,91.48259599,2.0,3089858738.057632
1767,254592,144,1531004115,585,93.17667038,4.0,3106774707.7049417
1768,254736,144,1531056520,667,94.47258701,3.0,3309589776.7512083
1769,254880,144,1531099208,794,95.87505521,1.0,3076115076.647068
1770,255024,144,1531138537,573,97.72061505,0.0,2980670553.8732634
1771,255168,144,1531181626,621,98.75362981,3.0,3069037996.176769
1772,255312,144,1531225323,609,99.65666764,5.0,3117959564.6959257
1773,255456,144,1531268927,571,100.2355305,2.0,3124501101.66354
1774,255600,144,1531305899,498,100.39814762,8.0,3113200479.39831
1775,255744,144,1531357288,791,99.83536742,6.0,3348529369.5229483
1776,255888,144,1531402330,627,100.12396147,6.0,3160070974.2043986
1777,256032,144,1531441487,560,99.72644416,6.0,3006330311.4878345
1778,256176,144,1531480518,647,98.8919111,6.0,3071516294.8456445
1779,256320,144,1531525088,656,98.00502124,1.0,3263655231.0115485
1780,256464,144,1531568142,616,97.05856789,4.0,3308578300.3227816
1781,256608,144,1531603648,635,95.74949241,8.0,3336897982.754917
1782,256752,144,1531650388,640,94.27204098,4.0,3680269370.737307
1783,256896,144,1531695538,1248,92.63876398,1.0,3701272656.953726
1784,257040,144,1531741935,689,93.58369553,6.0,3629678540.0255327
1785,257184,144,1531786496,791,93.18939321,6.0,3467198996.6046243
1786,257328,144,1531826723,747,93.15430886,7.0,3336462883.0914392
1787,257472,144,1531866649,778,93.03964051,5.0,3386643105.0072193
1788,257616,144,1531905584,683,93.13230381,4.0,3547383380.931112
1789,257760,144,1531957416,943,92.95597722,6.0,3822719802.0312095
1790,257904,144,1532003022,664,93.83441127,3.0,3593120426.6666665
1791,258048,144,1532043225,692,93.94569206,3.0,3390396070.1440616
1792,258192,144,1532079311,683,94.06806134,6.0,3406728011.224129
1793,258336,144,1532123330,697,94.09485341,4.0,3722123242.7944617
1794,258480,144,1532170726,678,94.04145869,6.0,3848698030.237099
1795,258624,144,1532216275,742,93.85456582,1.0,3728928126.1126347
1796,258768,144,1532264608,669,93.87681302,1.0,3574367045.6444054
1797,258912,144,1532305183,673,93.59029241,1.0,3306440674.5531435
1798,259056,144,1532339978,694,93.18498787,5.0,3273295519.7506685
1799,259200,144,1532378413,638,92.76367946,0.0,3605824772.525749
1800,259344,144,1532426785,730,91.98894372,2.0,4012125746.4665384
1801,259488,144,1532476811,918,91.49677969,5.0,3975462299.7000084
1802,259632,144,1532518691,743,91.83454977,2.0,3668708867.6437006
1803,259776,144,1532563910,645,91.81499763,0.0,3573913198.107597
1804,259920,144,1532609802,723,91.42404582,1.0,3447621098.740354
1805,260064,144,1532644423,790,91.17947046,6.0,3285100334.302354
1806,260208,144,1532687552,758,91.1623297,2.0,3549799245.111234
1807,260352,144,1532729266,663,91.2617452,3.0,3690450789.8696737
1808,260496,144,1532769983,597,90.92930022,1.0,3829272590.2096457
1809,260640,144,1532814876,924,90.22829827,2.0,4017566111.0956326
1810,260784,144,1532863069,773,90.65972511,3.0,4033051278.00662
1811,260928,144,1532905204,799,90.85514595,0.0,3819659136.1563306
1812,261072,144,1532956037,742,91.26624403,0.0,3760965816.987707
1813,261216,144,1532998288,674,91.51255938,2.0,3431104793.604681
1814,261360,144,1533037843,681,91.63825884,0.0,3308422743.4366517
1815,261504,144,1533076548,840,91.6361886,2.0,3388559342.001565
1816,261648,144,1533121032,629,92.21606662,3.0,3619689584.0248966
1817,261792,144,1533161814,781,92.14883449,3.0,3682532403.6863174
1818,261936,144,1533207914,719,92.53295552,0.0,3822148797.4710083
1819,262080,144,1533249409,839,92.7717374,3.0,3764537197.8140674
1820,262224,144,1533289705,738,93.52795059,4.0,3810609649.270426
1821,262368,144,1533328663,928,94.11916171,2.0,3967952545.1584525
1822,262512,144,1533374819,623,95.52931727,2.0,4261736997.5980377
1823,262656,144,1533416844,951,96.01848415,4.0,4262834235.6140485
1824,262800,144,1533456248,573,97.87656595,2.0,4322205732.983631
1825,262944,144,1533503757,726,98.4711084,3.0,4553583902.146151
1826,263088,144,1533547075,607,99.46421387,3.0,4444858772.102014
1827,263232,144,1533594872,655,99.90764771,4.0,4385234813.563083
1828,263376,144,1533643366,643,100.30526474,3.0,4137023703.9163985
1829,263520,144,1533673354,653,100.47661553,0.0,3791004104.453513
1830,263664,144,1533720039,570,100.51019237,0.0,4246626963.132119
1831,263808,144,1533766213,715,99.95955125,7.0,4303898863.030933
1832,263952,144,1533812368,644,99.73710899,2.0,4187617075.702745
1833,264096,144,1533850702,698,99.16133453,0.0,3995495645.5684414
1834,264240,144,1533890800,597,98.64491298,3.0,4128770653.2404323
1835,264384,144,1533926704,647,97.60424554,7.0,4355445752.315048
1836,264528,144,1533979373,664,96.52083421,2.0,4896334442.183488
1837,264672,144,1534028154,1029,95.35563851,4.0,4643887771.912029
1838,264816,144,1534070003,632,95.73553702,0.0,4253557821.8209844
1839,264960,144,1534118032,1079,94.96772201,3.0,4128710090.993047
1840,265104,144,1534156596,613,96.04705505,2.0,3854970646.3515716
1841,265248,144,1534197115,745,95.79309476,2.0,3926274348.1337442
1842,265392,144,1534242853,615,95.89063287,4.0,4090370740.170607
1843,265536,144,1534283542,709,95.41689679,4.0,4052620176.568088
1844,265680,144,1534321809,755,95.10293488,3.0,4153996985.5422897
1845,265824,144,1534368388,860,94.99943181,5.0,4463325273.827126
1846,265968,144,1534417801,748,95.43449771,3.0,4443525539.014903
1847,266112,144,1534463070,631,95.6604575,0.0,4136841295.463845
1848,266256,144,1534502569,817,95.43441251,4.0,3898971918.1526785
1849,266400,144,1534539798,732,95.8166739,1.0,3947640029.4997263
1850,266544,144,1534580479,635,96.04124958,5.0,4268976275.4172354
1851,266688,144,1534620782,672,95.85292943,8.0,4574527575.871283
1852,266832,144,1534667479,652,95.63748008,3.0,4902645470.343482
1853,266976,144,1534711634,719,95.19852981,1.0,4868555743.303699
1854,267120,144,1534753355,867,94.91005027,5.0,4798750008.411218
1855,267264,144,1534794858,708,95.2706338,3.0,4846508630.66894
1856,267408,144,1534841298,678,95.21652629,5.0,4968591028.12639
1857,267552,144,1534883244,727,95.02951481,6.0,4846425182.398843
1858,267696,144,1534931919,825,94.90128157,2.0,4855705517.680059
1859,267840,144,1534973381,682,95.26134322,4.0,4570442181.4298935
1860,267984,144,1535009425,565,95.14647575,7.0,4520310299.726344
1861,268128,144,1535050277,897,94.44051542,4.0,4898891007.786132
1862,268272,144,1535093188,623,94.83997084,7.0,5244078729.8013935
1863,268416,144,1535136726,714,94.33552627,3.0,5441360225.474792
1864,268560,144,1535184290,653,94.13229734,8.0,5519898841.8449955
1865,268704,144,1535232603,703,93.58214474,3.0,5290305079.285029
1866,268848,144,1535270415,681,93.07926772,7.0,4894461322.6570215
1867,268992,144,1535312827,821,92.47996157,9.0,5004190121.13286
1868,269136,144,1535356878,785,92.39288644,8.0,5106785234.017817
1869,269280,144,1535401045,903,92.3537015,0.0,5107804626.41745
1870,269424,144,1535438849,641,92.93242849,1.0,5051791764.512806
1871,269568,144,1535484693,728,92.75900458,7.0,5356652870.691585
1872,269712,144,1535529137,737,92.80073043,9.0,5345259632.78818
1873,269856,144,1535567551,714,92.86444638,0.0,5263889170.843806
1874,270000,144,1535614154,677,92.88423471,1.0,5527378232.691711
1875,270144,144,1535658363,1184,92.72381109,1.0,5442728062.329305
1876,270288,144,1535696390,598,94.67739409,4.0,5338872209.24034
1877,270432,144,1535736844,741,95.07271722,2.0,5620757668.05839
1878,270576,144,1535788503,622,95.85601475,5.0,5959700221.121768
1879,270720,144,1535832175,640,96.13568478,1.0,5572573386.326668
1880,270864,144,1535876260,739,96.24988743,3.0,5357264593.516559
1881,271008,144,1535919072,725,96.59852327,3.0,5199517525.831455
1882,271152,144,1535959436,822,96.97129182,5.0,5144587690.878783
1883,271296,144,1536007977,770,97.76611065,3.0,5290006798.664863
1884,271440,144,1536046997,654,98.56706651,5.0,5047443409.725814
1885,271584,144,1536083649,712,98.94068778,6.0,5173427715.980664
1886,271728,144,1536130258,763,99.32723131,2.0,5672410506.506519
1887,271872,144,1536179566,828,100.03047302,4.0,5698248476.462872
1888,272016,144,1536222188,610,101.11569823,9.0,5333308354.997726
1889,272160,144,1536262794,705,101.41088352,8.0,5190504568.550564
1890,272304,144,1536306121,591,101.91506802,9.0,5276322156.175908
1891,272448,144,1536347989,523,101.78587667,3.0,5311769800.780524
1892,272592,144,1536391010,578,101.01950435,4.0,5413314134.613432
1893,272736,144,1536433630,643,100.04256644,7.0,5476083302.4
1894,272880,144,1536477025,690,99.02217037,10.0,5545127693.919621
1895,273024,144,1536517718,684,98.04936098,3.0,5567282759.2737055
1896,273168,144,1536569323,902,96.97008018,2.0,5745472172.756889
1897,273312,144,1536610166,948,96.8456757,3.0,5311168422.963243
1898,273456,144,1536651452,644,97.30455064,2.0,5239880889.538879
1899,273600,144,1536691230,856,96.9086446,4.0,5321611618.83385
1900,273744,144,1536733835,612,97.25820592,6.0,5585733201.233554
1901,273888,144,1536783335,752,96.8167823,1.0,5761702320.137558
1902,274032,144,1536824204,984,96.78475625,2.0,5447679061.379578
1903,274176,144,1536865971,679,97.88375675,6.0,5437681002.71159
1904,274320,144,1536903122,565,98.1457563,4.0,5524232252.774376
1905,274464,144,1536945442,816,97.79394818,3.0,5990649818.949878
1906,274608,144,1537001623,696,98.21573854,5.0,6300124935.500593
1907,274752,144,1537042404,646,98.27625679,8.0,5596728739.031258
1908,274896,144,1537078721,571,98.06252582,11.0,5408321453.834448
1909,275040,144,1537127300,777,97.31627185,0.0,5767369103.830833
1910,275184,144,1537167157,605,97.15282721,5.0,5593281039.35298
1911,275328,144,1537209855,1094,96.37148128,0.0,5725720249.463171
1912,275472,144,1537251013,620,97.50566992,7.0,5826947143.015423
1913,275616,144,1537299794,860,97.34003387,0.0,6021664885.5092745
1914,275760,144,1537347521,533,98.04623427,6.0,5743596329.9057255
1915,275904,144,1537387259,832,97.53301572,7.0,5334925734.332069
1916,276048,144,1537433905,615,97.97468847,12.0,5344447684.338283
1917,276192,144,1537473271,744,97.64138366,11.0,5143835558.175439
1918,276336,144,1537513350,608,97.68071216,17.0,5275135532.504217
1919,276480,144,1537563866,746,97.12414515,11.0,5544472318.941024
1920,276624,144,1537607024,925,96.91261979,16.0,5228687058.689256
1921,276768,144,1537649886,826,97.61701902,16.0,5077856826.385236
1922,276912,144,1537688113,609,98.31782262,10.0,5022943443.499117
1923,277056,144,1537734467,707,98.24640499,6.0,5298969873.552468
1924,277200,144,1537774163,613,98.36039234,13.0,5244176434.02381
1925,277344,144,1537815620,839,98.00478134,15.0,5436210706.363057
1926,277488,144,1537863444,717,98.40216317,17.0,5650092975.156272
1927,277632,144,1537906343,818,98.54659821,14.0,5461208415.664726
1928,277776,144,1537944222,589,99.14202556,9.0,5386792500.638445
1929,277920,144,1537980358,687,98.85910997,16.0,5698479202.805199
1930,278064,144,1538028786,642,98.70240459,19.0,6396334092.565845
1931,278208,144,1538079343,758,98.26347629,14.0,6358476556.87894
1932,278352,144,1538115811,868,98.15185968,13.0,5843520215.56552
1933,278496,144,1538155695,679,98.6479603,13.0,6048320298.759267
1934,278640,144,1538195343,642,98.51272527,5.0,6402444822.768237
1935,278784,144,1538238182,643,98.24006164,2.0,6875367784.834998
1936,278928,144,1538287327,675,97.69627073,3.0,7151186019.902439
1937,279072,144,1538340983,827,97.16209584,2.0,6813785900.006294
1938,279216,144,1538385798,657,97.17641194,5.0,5946856853.718704
1939,279360,144,1538423728,854,96.66821482,6.0,5447995388.432401
1940,279504,144,1538465947,810,96.90714271,8.0,5532158292.092218
1941,279648,144,1538505430,609,97.20571977,3.0,5639112909.070802
1942,279792,144,1538543802,687,96.80599329,7.0,5951635162.568667
1943,279936,144,1538584453,1036,96.53331376,6.0,6484304315.871729
1944,280080,144,1538630964,892,97.66690115,8.0,6976766848.685307
1945,280224,144,1538673802,687,98.94489838,5.0,6955732756.965354
1946,280368,144,1538720509,702,99.61261165,6.0,6974519457.426469
1947,280512,144,1538760671,621,100.29417123,3.0,6711110410.895306
1948,280656,144,1538803521,664,100.57012534,7.0,6817086433.271815
1949,280800,144,1538838291,572,100.78699788,11.0,6898622135.324134
1950,280944,144,1538887129,725,100.43512804,10.0,7695081244.008967
1951,281088,144,1538931603,664,100.44939461,5.0,7592541048.321105
1952,281232,144,1538977088,594,100.17374192,4.0,7432746619.751247
1953,281376,144,1539020287,827,99.40637325,4.0,7166297877.723859
1954,281520,144,1539060006,632,99.45877623,9.0,7035535824.814657
1955,281664,144,1539104570,845,98.80002152,6.0,7260761537.000464
1956,281808,144,1539145346,674,98.93648527,5.0,7258701852.731258
1957,281952,144,1539188674,861,98.56185918,3.0,7467254251.16358
1958,282096,144,1539228731,665,98.93855736,6.0,7561740905.981786
1959,282240,144,1539273962,832,98.73027312,1.0,7898492584.559434
1960,282384,144,1539316486,681,99.17505466,2.0,7881242138.75119
1961,282528,144,1539357941,668,99.13526828,4.0,7934786506.451668
1962,282672,144,1539398797,567,98.96877907,6.0,8126300826.958455
1963,282816,144,1539441789,924,98.17357605,11.0,8455366089.199435
1964,282960,144,1539487433,791,98.69177763,6.0,8644348206.666376
1965,283104,144,1539525261,593,99.04949577,3.0,8496971615.75077
1966,283248,144,1539568387,806,98.62605969,17.0,8977236071.095814
1967,283392,144,1539612811,850,98.92301049,5.0,9232092926.868319
1968,283536,144,1539656311,679,99.57954777,4.0,9228734873.865921
1969,283680,144,1539699178,660,99.72113499,9.0,9195134499.268305
1970,283824,144,1539748433,856,99.72130362,7.0,9213811687.980577
1971,283968,144,1539786178,753,100.47537978,5.0,8618550487.630852
1972,284112,144,1539826986,604,101.02964152,2.0,8872325570.631218
1973,284256,144,1539865853,629,100.93961945,7.0,9261172173.167946
1974,284400,144,1539906277,672,100.69160341,5.0,9970513811.729132
1975,284544,144,1539956197,864,100.42238693,2.0,10694552596.32321
1976,284688,144,1540000905,812,100.95368901,8.0,10244540887.786844
1977,284832,144,1540049643,857,101.549198,4.0,9856042868.39028
1978,284976,144,1540086478,554,102.62495797,9.0,9093918972.635029
1979,285120,144,1540125990,604,102.5149667,10.0,9392275426.078266
1980,285264,144,1540173501,651,102.25850606,9.0,9976587872.290161
1981,285408,144,1540217068,748,101.93441177,11.0,9775106604.351309
1982,285552,144,1540258647,641,101.90307286,6.0,9634885400.833961
1983,285696,144,1540306518,756,101.39928772,4.0,9746826449.664127
1984,285840,144,1540346617,646,101.24810428,7.0,9297566608.873423
1985,285984,144,1540385367,676,100.6468192,6.0,9407933878.343746
1986,286128,144,1540430168,864,99.96078142,6.0,9980519245.817793
1987,286272,144,1540470169,733,100.10870492,8.0,10082912343.982592
1988,286416,144,1540512250,867,99.87644789,9.0,10526092792.810846
1989,286560,144,1540559608,748,100.42410134,6.0,10896610321.872458
1990,286704,144,1540598789,740,100.72846405,8.0,10567705908.157118
1991,286848,144,1540646670,713,101.04087024,11.0,10905274851.161358
1992,286992,144,1540689164,621,101.23942618,8.0,10498953991.377523
1993,287136,144,1540730999,639,100.90707724,8.0,10382881925.399292
1994,287280,144,1540771953,712,100.54421112,7.0,10489974428.358864
1995,287424,144,1540815899,681,100.29666365,6.0,10826683578.054955
1996,287568,144,1540859859,967,99.85276117,6.0,10902080532.606033
1997,287712,144,1540900513,683,100.66212554,9.0,10844191149.123335
1998,287856,144,1540945210,715,100.62894501,4.0,11142802835.212748
1999,288000,144,1540985307,687,100.73138451,6.0,11099213640.574415
2000,288144,144,1541031880,848,100.66706564,7.0,11489284362.029903
2001,288288,144,1541072886,542,101.24457623,6.0,11241257535.495718
2002,288432,144,1541124884,846,100.68314049,5.0,11405052517.282148
2003,288576,144,1541164020,616,101.14882478,7.0,10418922140.910727
2004,288720,144,1541206964,711,100.74732978,7.0,10415934079.266739
2005,288864,144,1541246174,529,100.56368687,3.0,10445384770.291126
2006,289008,144,1541286376,793,99.4731268,10.0,10967324356.55921
2007,289152,144,1541331695,595,99.2120428,3.0,11648707696.216177
2008,289296,144,1541379347,703,98.18416825,6.0,11703969460.720627
2009,289440,144,1541425491,936,97.35204956,7.0,11155487366.686163
2010,289584,144,1541469688,769,97.54574506,1.0,10537389815.422945
2011,289728,144,1541513277,592,97.47196789,4.0,10123655456.151476
2012,289872,144,1541557716,947,96.67222214,4.0,9877351557.513172
2013,290016,144,1541593224,1378,97.11617406,6.0,9619468439.946974
2014,290160,144,1541628883,730,100.19848573,4.0,10406442101.247528
2015,290304,144,1541669418,724,101.7783203,5.0,11894328216.944244
2016,290448,144,1541717220,706,103.35174128,13.0,13119579243.81959
2017,290592,144,1541761523,664,104.83452498,3.0,13033968203.656012
2018,290736,144,1541818028,781,106.13519783,4.0,12828073471.140087
2019,290880,144,1541866977,714,107.8741564,3.0,11039476324.993137
2020,291024,144,1541907375,487,109.46520019,11.0,9620051497.188362
2021,291168,144,1541944221,592,109.83420154,7.0,9238113974.884872
2022,291312,144,1541981610,509,110.19655802,5.0,9753796636.34669
2023,291456,144,1542022099,631,109.74034959,3.0,10762123328.089441
2024,291600,144,1542073240,677,109.38491859,6.0,11675413313.907957
2025,291744,144,1542116161,584,109.02509335,8.0,11089888414.889147
2026,291888,144,1542154481,747,108.05840343,6.0,10838756037.500395
2027,292032,144,1542196545,752,107.54678086,5.0,11348253278.73541
2028,292176,144,1542242829,733,107.1674837,9.0,11767122850.1502
2029,292320,144,1542292718,697,106.73871523,4.0,11560238821.558754
2030,292464,144,1542327946,577,106.16766021,7.0,10641190933.060486
2031,292608,144,1542360727,762,104.84466641,7.0,11190476190.86299
2032,292752,144,1542405093,725,104.17959533,3.0,13090313482.716015
2033,292896,144,1542457638,750,103.40515426,5.0,13912118192.398579
2034,293040,144,1542501795,735,102.76135955,2.0,12898020583.117012
2035,293184,144,1542545316,658,102.10694286,2.0,12279285804.703873
2036,293328,144,1542581702,800,101.1474735,6.0,11934271613.171028
2037,293472,144,1542630177,952,100.71680399,2.0,12755892722.485321
2038,293616,144,1542677127,805,101.179893,6.0,12398232594.020231
2039,293760,144,1542725175,740,101.47006772,9.0,11720478608.890781
2040,293904,144,1542756646,700,101.69110532,2.0,10802042642.755527
2041,294048,144,1542802804,1036,101.71041621,4.0,11912795044.70742
2042,294192,144,1542846178,736,103.31000146,3.0,12062173691.748787
2043,294336,144,1542893607,672,104.16113505,4.0,12112782200.084818
2044,294480,144,1542936745,647,104.84427435,8.0,11570610011.858631
2045,294624,144,1542977467,651,105.21945547,9.0,11313663180.964638
2046,294768,144,1543023306,720,105.42901987,9.0,11513128901.116995
2047,294912,144,1543070201,705,105.793431,12.0,11266599462.957674
2048,295056,144,1543110309,520,106.07897437,5.0,10692346739.476913
2049,295200,144,1543148774,590,105.36583151,4.0,10788730263.12699
2050,295344,144,1543192991,773,104.51377397,6.0,11468469092.802534
2051,295488,144,1543235155,746,104.1996388,14.0,11677070751.371655
2052,295632,144,1543277649,790,103.87403392,8.0,11926609305.971996
2053,295776,144,1543332299,885,103.81032089,0.0,12153054733.79116
2054,295920,144,1543377935,537,104.4115894,6.0,10819962815.462482
2055,296064,144,1543424651,837,103.68195987,6.0,9928413637.103949
2056,296208,144,1543467289,617,103.96989105,5.0,9145609801.877386
2057,296352,144,1543504644,687,103.46839394,10.0,8825320879.745804
2058,296496,144,1543540376,613,103.00309984,2.0,9284969064.227789
2059,296640,144,1543578061,757,102.10401248,5.0,10446488719.722435
2060,296784,144,1543622401,913,101.64238326,4.0,11863258433.275665
2061,296928,144,1543668238,759,102.01983455,8.0,12442035704.180813
2062,297072,144,1543711411,758,102.11652258,9.0,12352335105.412262
2063,297216,144,1543751365,599,102.28339456,8.0,12311482070.818243
2064,297360,144,1543795845,728,101.7322947,6.0,12770060129.298304
2065,297504,144,1543839115,737,101.54925935,5.0,12810289428.899286
2066,297648,144,1543887891,1039,101.41945245,12.0,12820032840.931906
2067,297792,144,1543931029,760,102.76000245,5.0,12047125264.314877
2068,297936,144,1543979289,665,103.5215281,6.0,11680805493.828238
2069,298080,144,1544020860,712,103.91385574,6.0,10873499335.999199
2070,298224,144,1544062803,625,104.36898761,5.0,10678421681.28861
2071,298368,144,1544104254,625,104.36958148,4.0,10736554296.33559
2072,298512,144,1544144867,680,104.15020064,5.0,10988749560.421034
2073,298656,144,1544195994,753,103.94320195,11.0,11463539212.397795
2074,298800,144,1544230927,641,104.00478107,10.0,10703195938.217327
2075,298944,144,1544273016,629,103.51042051,12.0,11388360978.710215
2076,299088,144,1544309999,594,102.82961314,6.0,11899325181.02934
2077,299232,144,1544360515,912,101.71325704,12.0,13125603992.283125
2078,299376,144,1544406110,701,101.84293235,6.0,12645543497.240284
2079,299520,144,1544452017,790,101.40897029,8.0,12081329870.437138
2080,299664,144,1544495535,946,101.32756305,1.0,11454952159.226837
2081,299808,144,1544536388,648,102.18928557,8.0,11110294780.405296
2082,299952,144,1544581810,730,102.13398125,3.0,11241297870.867016
2083,300096,144,1544628037,729,102.30324103,5.0,11022061336.8395
2084,300240,144,1544666781,641,102.41465447,7.0,10547628684.666061
2085,300384,144,1544717017,853,102.19673861,5.0,10863586238.290495
2086,300528,144,1544763520,740,102.78320917,1.0,10182450023.768707
2087,300672,144,1544799993,608,103.12388447,7.0,9501428253.909628
2088,300816,144,1544845994,663,102.86587362,5.0,9918201077.056742
2089,300960,144,1544887284,764,102.59820124,3.0,9806326453.369392
2090,301104,144,1544929412,633,102.66143667,6.0,9969855772.683447
2091,301248,144,1544978945,813,102.18555919,5.0,10179643498.252262
2092,301392,144,1545022589,705,102.36503222,8.0,9576385091.782827
2093,301536,144,1545065002,846,102.19785845,8.0,9237943426.356594
2094,301680,144,1545107794,694,102.70200135,8.0,9153646014.654697
2095,301824,144,1545144082,775,102.7725536,1.0,9154722919.111326
2096,301968,144,1545185427,708,103.11815481,5.0,9951423274.163746
2097,302112,144,1545229980,888,103.25733115,5.0,10603533848.315023
2098,302256,144,1545271286,697,104.33482081,5.0,10765993720.921015
2099,302400,144,1545310974,721,104.78198786,1.0,11092860740.46218
2100,302544,144,1545361804,807,105.32276617,4.0,11743216605.954058
2101,302688,144,1545408972,705,106.27814729,6.0,11072035117.283873
2102,302832,144,1545451045,591,106.9348612,2.0,10287741618.966139
2103,302976,144,1545494556,672,106.98903102,4.0,10036098078.075916
2104,303120,144,1545540017,579,107.10317865,4.0,9876723357.051346
2105,303264,144,1545578597,643,106.63276714,3.0,9549765435.734898
2106,303408,144,1545618078,756,106.09296709,3.0,9910033059.297388
2107,303552,144,1545662769,723,105.91971549,2.0,10556300521.746313
2108,303696,144,1545708065,682,105.56116191,3.0,10699171973.027178
2109,303840,144,1545753546,737,105.13885147,7.0,10514304443.509298
2110,303984,144,1545800642,819,104.77793448,5.0,10156867457.04549
2111,304128,144,1545838144,643,104.8851183,10.0,9557708904.169844
2112,304272,144,1545882594,716,104.38139388,7.0,9900308486.1835
2113,304416,144,1545924228,750,103.99837706,6.0,9928454677.32057
2114,304560,144,1545962209,605,103.77929122,3.0,10126348650.632853
2115,304704,144,1546008375,1029,102.90303323,4.0,10890612265.714268
2116,304848,144,1546052028,572,103.8195491,4.0,10898889733.339348
2117,304992,144,1546109752,722,103.23350087,8.0,10846141744.60988
2118,305136,144,1546149991,750,103.0208751,1.0,9265981126.402588
2119,305280,144,1546188821,666,102.94287116,7.0,8816381124.819916
2120,305424,144,1546221491,646,102.47763778,1.0,9043191627.135834
2121,305568,144,1546263406,799,101.82047696,8.0,10447498984.89333
2122,305712,144,1546303534,832,101.73407432,6.0,11381717811.011986
2123,305856,144,1546347977,692,101.87661725,4.0,12325825867.310144
2124,306000,144,1546384157,691,101.7246871,6.0,12627774732.093643
2125,306144,144,1546437712,1020,101.44539944,4.0,13925733639.568819
2126,306288,144,1546489442,967,102.68246723,2.0,12975331899.296759
2127,306432,144,1546527018,597,104.39236082,11.0,11428483101.374302
2128,306576,144,1546564937,633,104.87036679,20.0,11399046224.906588
2129,306720,144,1546611874,854,105.24322744,7.0,12124472961.295063
2130,306864,144,1546650774,632,106.48001414,12.0,11964902329.417152
2131,307008,144,1546696578,708,106.87140813,11.0,12503823174.619398
2132,307152,144,1546737262,581,107.52670399,20.0,12397345215.985157
2133,307296,144,1546774804,789,107.4718913,7.0,12712957160.101984
2134,307440,144,1546816996,668,108.07000752,23.0,13786951300.821796
2135,307584,144,1546868664,687,108.24671821,10.0,14522000112.114683
2136,307728,144,1546912060,711,108.37237131,13.0,13537786752.821009
2137,307872,144,1546955291,789,108.52118995,9.0,13034411457.797848
2138,308016,144,1546994421,560,109.04556246,7.0,12782993520.786177
2139,308160,144,1547029223,777,108.55155929,11.0,13277892675.336258
2140,308304,144,1547070685,818,108.75475049,27.0,15017445035.74896
2141,308448,144,1547120941,760,109.28562929,19.0,16288492257.006338
2142,308592,144,1547176234,707,109.73586294,16.0,15622204062.079094
2143,308736,144,1547225602,707,110.03463677,10.0,13452453740.947979
2144,308880,144,1547260841,641,110.2899412,7.0,11677131305.941488
2145,309024,144,1547303223,670,110.14416888,12.0,11868501041.517424
2146,309168,144,1547347411,694,109.92272503,9.0,12080266517.508547
2147,309312,144,1547387303,593,109.74058861,12.0,12048096167.127924
2148,309456,144,1547426228,687,108.91812027,18.0,12510379297.926304
2149,309600,144,1547470671,659,108.25551583,8.0,13422508351.53113
2150,309744,144,1547514207,724,107.33318245,9.0,13690725882.46876
2151,309888,144,1547550878,737,106.61152996,17.0,13772073617.149485
